call_id,year,ticker,cik,company,score,runner_up,runner_up_score,date,date_source,call_type,flags
1837972,2019,,,,0,,0,2019-10-24,pdf_page1,earnings,unresolved:no_candidates
1838000,2019,DHR,313616,,9,SOAGY,3,2019-10-24,pdf_page1,earnings,match:greeting0
1838015,2019,BAX,10456,,19,PERF,2,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1838033,2019,CMCSA,1166691,,15,NFLX,2,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting6
1838045,2019,WST,105770,,19,,0,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1838108,2019,EFX,33185,Equifax Inc,17,,0,2019-10-23,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
1838112,2019,AMP,820027,,13,,0,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting6
1838152,2019,CMS,811156,,10,ENGS,2,2019-10-24,pdf_page1,earnings,match:greeting0
1838176,2019,MMM,66740,,12,,0,2019-10-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1838324,2019,HBAN,49196,,17,BCS,3,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1838666,2019,NOC,1133421,,16,LMT,1,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting6
1838669,2019,AEP,4904,,14,ECR,2,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting6
1838723,2019,ESS,920522,,14,OBT,3,2019-10-23,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1839059,2019,VRSN,1014473,Adobe,15,PPLI,2,2019-10-24,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
1839161,2019,GILD,882095,,13,SNIRF,3,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting6
1839164,2019,RMD,943819,,21,NVS,3,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1839240,2019,FSLR,1274494,,8,,0,,,earnings,no_date
1839291,2019,FTV,1659166,,9,CWK,1,2019-10-24,pdf_page1,earnings,match:greeting0
1839293,2019,AMZN,1018724,,7,,0,2019-10-24,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1839779,2019,VZ,732712,,12,BRC,3,2019-10-25,pdf_page1,earnings,match:greeting0;match:greeting6
1839828,2019,CHTR,1091667,,6,CMCSA,3,2019-10-25,pdf_page1,earnings,match:greeting0
1839840,2019,VFC,103379,,12,KTB,1,2019-10-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1839846,2019,EMN,915389,,14,,0,2019-10-25,pdf_page1,earnings,match:greeting0;match:greeting6
1840041,2019,GT,42582,,6,,0,2019-10-24,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1840056,2019,PFG,1126328,,14,WFC,5,2019-10-24,pdf_page1,earnings,match:greeting0;match:greeting6
1840075,2019,ITW,49826,,12,GM,3,2019-10-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1840080,2019,WY,106535,,15,,0,2019-10-25,pdf_page1,earnings,match:greeting0;match:greeting6
1840205,2019,MHK,851968,"Hawthorne Visual Communications, Inc.",14,,0,2019-08-07,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1842162,2019,AMG,1004434,Affiliated Managers Group,18,,0,2019-10-28,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1842176,2019,WBA,1618921,,15,KR,3,2019-10-28,pdf_page1,earnings,match:greeting0;match:greeting6
1842189,2019,T,732717,,4,,0,2019-10-28,pdf_page1,earnings,match:greeting3
1843089,2019,XRX,1770450,,9,,0,2019-10-29,pdf_page1,earnings,match:greeting0
1843119,2019,BRO,79282,,13,,0,2019-10-28,pdf_page1,earnings,match:greeting0;match:greeting6
1843131,2019,INCY,879169,,15,NVS,3,2019-10-29,pdf_page1,earnings,match:greeting0;match:greeting6
1843142,2019,LEG,58492,,17,QMCO,3,2019-10-28,pdf_page1,earnings,match:greeting0;match:greeting6
1843181,2019,ZBRA,877212,,19,,0,2019-10-29,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1843205,2019,GLW,24741,,15,MSTR,3,2019-10-29,pdf_page1,earnings,match:greeting0;match:greeting6
1843267,2019,SPGI,64040,,16,,0,2019-10-29,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1843411,2019,IR,1699150,,14,,0,2019-10-29,pdf_page1,earnings,match:greeting0;match:greeting6
1843437,2019,CMI,26172,,21,WFC,1,2019-10-29,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1843504,2019,PFE,78003,,15,EMRH,2,2019-10-29,pdf_page1,earnings,match:greeting0;match:greeting6
1843548,2019,MLM,916076,,10,HIHO,2,2019-10-29,pdf_page1,earnings,match:greeting0;match:greeting3
1843567,2019,NOV,1021860,,14,WMB,2,2019-11-01,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1844117,2019,MAT,63276,,15,NFLX,2,2019-10-29,pdf_page1,earnings,match:greeting0;match:greeting6
1844147,2019,,,,3,AMGN,2,2019-10-29,pdf_created,earnings,unresolved:ambiguous;date_from_creation_stamp
1844152,2019,AMD,2488,Advanced Micro Devices,15,SNIRF,3,2019-10-29,pdf_created,conference,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
1844175,2019,DLR,1297996,,12,BN,2,2019-10-29,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1844658,2019,BG,1996862,,12,BYND,1,2019-10-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1844698,2019,MCK,927653,,15,WMT,2,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1844724,2019,GE,40545,,13,BKR,9,2019-10-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1844791,2019,CHRW,1043277,,12,OPY,3,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1844804,2019,ADP,8670,,6,WFC,1,2019-10-30,pdf_page1,earnings,match:greeting0
1844843,2019,NI,1111711,,15,NGG,1,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1844855,2019,IQV,1478242,,14,SNIRF,3,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1844874,2019,BKR,1701605,,22,AI,4,2019-07-31,pdf_page1,earnings,match:greeting0;match:greeting6
1844888,2019,MAS,62996,,15,HD,10,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1845067,2019,FMC,37785,,10,,0,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting3
1845092,2019,IEX,832101,,12,,0,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1845179,2019,TAP,24545,,15,JVA,2,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1845300,2019,MCO,1059556,Moody's Corporation,11,,0,2019-10-30,pdf_page1,earnings,match:pdf_company;match:greeting0
1845518,2019,UDR,74208,,12,MET,3,2019-11-05,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1845945,2019,MSI,68505,,14,,0,2019-10-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1845973,2019,KLAC,319201,,12,,0,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1845989,2019,TRMB,864749,,15,QCOM,2,2019-10-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1846031,2019,ETSY,1370637,,12,,0,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1846042,2019,SBUX,829224,,11,JVA,3,2019-10-29,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1846045,2019,VRTX,875320,,3,CRSP,1,2019-10-30,pdf_page1,earnings,
1846049,2019,MGM,789570,,14,BX,3,2019-10-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1846066,2019,EQIX,1101239,,15,PANW,1,2019-10-30,pdf_page1,earnings,match:greeting0;match:greeting6
1846698,2019,LKQ,1065696,,12,OPNHY,1,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting6
1846738,2019,IT,749251,,15,,0,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting6
1846777,2019,IRM,1020569,,21,,0,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting6
1846824,2019,AMT,1053507,,20,ETN,2,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting6
1846850,2019,KHC,1637459,,12,,0,2019-10-30,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1846881,2019,CTVA,1755672,The Dow Chemical Company,15,MGN,3,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting6
1846902,2019,ADM,7084,,19,,0,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1846904,2019,TFX,96943,,21,PERF,2,2019-10-29,pdf_created,earnings,match:greeting0;match:greeting1;match:greeting6;date_from_creation_stamp
1846908,2019,BWA,908255,,9,,0,2019-10-31,pdf_page1,earnings,match:greeting0
1846953,2019,MPC,1510295,,14,,0,2019-10-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1846981,2019,CDW,1402057,,12,NOW,3,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting6
1846982,2019,CF,1324404,,9,,0,2017-11-01,pdf_page1,earnings,match:greeting1;date_disagreement
1847063,2019,FRT,34903,,13,BRC,2,2019-11-07,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1847223,2019,APA,1841666,,9,XYZ,3,2019-10-30,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1848591,2019,CLX,21076,,13,,0,2019-10-30,pdf_created,earnings,match:greeting0;match:greeting3;date_from_creation_stamp
1849050,2019,WU,1365135,,21,,0,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting6
1849076,2019,FTNT,1262039,,13,IT,3,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting3
1849084,2019,ANET,1596532,,10,MSFT,3,2019-10-31,pdf_created,earnings,match:greeting1;date_from_creation_stamp
1849368,2019,IP,51434,,19,WFC,2,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting6
1849873,2019,X,1163302,,12,,0,2019-10-31,pdf_page1,earnings,match:greeting0;match:greeting6
1849959,2019,CBOE,1374310,,17,AFG,1,2019-11-01,pdf_page1,earnings,match:greeting0;match:greeting6
1850102,2019,D,715957,,21,SFD,1,2019-11-01,pdf_page1,earnings,match:greeting0;match:greeting6
1850143,2019,OLN,74303,,12,NOC,3,2019-11-01,pdf_page1,earnings,match:greeting0;match:greeting6
1851570,2019,SYY,96021,,15,USFD,1,2019-11-01,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1852432,2019,COTY,1024305,,6,BR,1,2019-11-06,pdf_page1,meeting,match:greeting0
1852483,2019,BDX,10795,,12,VNCE,3,2019-11-05,pdf_page1,earnings,match:greeting0;match:greeting6
1852493,2019,BHF,1685040,,17,MET,3,2019-11-04,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1852552,2019,TPR,1116132,,9,,0,2019-11-04,pdf_created,earnings,match:greeting6;date_from_creation_stamp
1852568,2019,MOS,1285785,,19,,0,2019-11-05,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1852793,2019,HSIC,1000228,,51,XRAY,4,2019-11-05,pdf_created,earnings,match:greeting0;match:greeting5;match:greeting6;date_from_creation_stamp
1853091,2019,PRU,1137774,,15,WFC,1,2019-11-05,pdf_page1,earnings,match:greeting0;match:greeting6
1853491,2019,O,726728,,15,PROP,6,2019-10-30,pdf_created,earnings,match:greeting0;match:greeting1;match:greeting6;date_from_creation_stamp
1854325,2019,CAH,721371,,13,,0,2019-11-06,pdf_created,meeting,date_from_creation_stamp
1854407,2019,CVS,64803,Aetna,20,SNIRF,2,2019-11-05,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1854423,2019,CBRE,1138118,Microsoft,12,NVS,3,2019-11-05,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
1854495,2019,AES,874761,,12,,0,2019-11-06,pdf_page1,earnings,match:greeting0;match:greeting6
1854509,2019,BR,1383312,,12,,0,2019-11-05,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1854581,2019,,,,2,NSARO,0,2019-11-06,pdf_page1,earnings,unresolved:body_only_tail
1854893,2019,VMC,1396009,,20,HIHO,2,2019-11-06,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1855744,2019,QCOM,804328,,15,AAPL,3,2019-11-06,pdf_page1,earnings,match:greeting0;match:greeting6
1855799,2019,DXCM,1093557,,15,LLY,1,2019-11-05,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1856258,2019,TCOM,1269238,,33,TRIP,3,2019-11-06,pdf_created,unknown,match:greeting6;date_from_creation_stamp
1856344,2019,EPAM,1352010,,18,,0,2019-11-07,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1856462,2019,XRAY,818479,,24,DHR,2,2019-11-07,pdf_page1,earnings,match:greeting1;match:greeting6
1856495,2019,NRG,1013871,,14,,0,2019-11-07,pdf_page1,earnings,match:greeting0;match:greeting6
1856540,2019,ANSS,1013462,,15,,0,2019-11-06,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1856605,2019,HII,1501585,,20,XYZ,3,2019-11-07,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1856639,2019,ATO,731802,Atmos Energy,24,,0,2019-11-07,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
1856669,2019,LNT,352541,,19,ENGS,3,2019-11-07,pdf_page1,earnings,match:greeting0;match:greeting6
1856762,2019,EOG,821189,,14,LNG,1,2019-11-06,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1856776,2019,NCLH,1513761,Norwegian Cruise Line,21,ECR,3,2019-11-06,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
1856834,2019,APD,2969,,13,SHEL,2,2019-11-07,pdf_page1,earnings,match:greeting0;match:greeting6
1856848,2019,PNW,764622,,13,METRY,3,2019-11-07,pdf_page1,earnings,match:greeting0;match:greeting6
1856917,2019,TRGP,1389170,,15,,0,2019-11-07,pdf_page1,earnings,match:greeting0;match:greeting4
1857813,2019,TTWO,946581,,13,,0,2019-11-04,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1858239,2019,MTD,1037646,,13,,0,2019-11-07,pdf_page1,earnings,match:greeting1;match:greeting6
1858460,2019,ZTS,1555280,,13,,0,2019-11-07,pdf_page1,earnings,match:greeting0;match:greeting3
1858990,2019,DUK,1326160,,22,,0,2019-11-08,pdf_page1,earnings,match:greeting0;match:greeting6;date_disagreement
1861577,2019,DXC,1688568,,16,ACN,2,2019-11-11,pdf_page1,earnings,match:greeting0;match:greeting6
1862178,2019,DHI,882184,,18,FOR,3,2019-11-11,pdf_created,earnings,match:greeting3;date_from_creation_stamp
1865005,2019,CSCO,858877,,12,MS,1,2019-11-13,pdf_page1,earnings,match:greeting0;match:greeting6
1865129,2019,NTAP,1002047,,15,MSFT,3,2019-11-13,pdf_page1,earnings,match:greeting0;match:greeting6
1869482,2019,TDG,1260221,,21,,0,2019-11-19,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1871280,2019,M,794367,,15,,0,2019-11-21,pdf_page1,earnings,match:greeting0;match:greeting6
1871615,2019,MS,895421,,5,WFC,3,2019-12-06,pdf_created,earnings,date_from_creation_stamp
1871818,2019,JWN,72333,,19,GOOS,1,2019-11-21,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1872206,2019,SJM,91419,,13,MS,1,2019-11-22,pdf_page1,earnings,match:greeting0;match:greeting6
1873606,2019,PANW,1327567,,22,IT,2,2019-11-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1874419,2019,KEYS,1601046,,13,WFC,5,2019-11-26,pdf_created,earnings,match:greeting0;match:greeting2;match:greeting6;date_from_creation_stamp
1874422,2019,HPQ,47217,,16,XRX,3,2019-11-26,pdf_page1,earnings,match:greeting1;match:greeting3;match:greeting6
1874475,2019,ADSK,769397,,15,ANSS,2,2019-11-26,pdf_page1,earnings,match:greeting0;match:greeting6
1875011,2019,DE,315189,,15,SNIRF,2,2019-11-26,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1877608,2019,,,,3,INTC,1,2019-12-18,pdf_created,conference,unresolved:body_only_tail;date_from_creation_stamp
1878291,2019,CPB,16732,,17,,0,2019-12-03,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1878873,2019,HRB,12659,,12,XYZ,3,2019-12-04,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1881255,2019,AZO,866787,,15,,0,2019-12-10,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1882710,2019,CIEN,936395,,9,CNC,2,2019-10-31,pdf_page1,earnings,match:greeting0
1883058,2019,ADBE,796343,,9,MSFT,2,,,earnings,match:greeting0;no_date
1885172,2019,JBL,898293,,15,JNJ,1,2019-12-17,pdf_page1,earnings,match:greeting0;match:greeting6
1885573,2019,PAYX,723531,,15,PYPL,2,2019-12-17,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1885874,2019,,,,1,CAG,0,2019-12-19,pdf_page1,earnings,unresolved:weak_evidence
1885905,2019,DRI,940944,,12,,0,2019-12-19,pdf_page1,earnings,match:greeting0;match:greeting6
1885924,2019,FDS,1013237,,12,,0,2019-12-19,pdf_page1,earnings,match:greeting0;match:greeting6
1887032,2020,INCY,879169,,7,,0,2020-02-12,pdf_created,earnings,match:greeting3;date_from_creation_stamp
1887481,2020,,,,3,AAPL,0,2020-01-30,pdf_page1,conference,unresolved:body_only_tail
1887484,2020,AMT,1053507,,9,AAPL,3,2020-02-25,pdf_page1,conference,
1887505,2020,DLR,1297996,,4,,0,2020-02-13,pdf_created,earnings,match:greeting3;date_from_creation_stamp
1887527,2020,,,,1,SBAC,0,2020-02-18,pdf_created,earnings,unresolved:weak_evidence;date_from_creation_stamp
1887641,2020,,,,3,QCOM,3,2020-02-05,pdf_page1,earnings,unresolved:ambiguous
1887685,2020,EQIX,1101239,,3,,0,2020-02-12,pdf_page1,earnings,
1887812,2020,WBA,1618921,Alliance Boots,17,KR,3,2020-01-08,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
1887847,2020,STZ,16918,,14,CGC,5,2020-01-22,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1887992,2020,APD,2969,,6,,0,2020-01-24,pdf_page1,earnings,match:greeting6
1888168,2020,HUM,49071,The Boston Consulting Group,3,HCSG,1,2018-12-31,pdf_page1,unknown,date_disagreement
1888188,2020,BMY,14272,,7,GS,1,2020-02-06,pdf_page1,earnings,
1888266,2020,TFX,96943,,3,,0,2020-02-19,pdf_created,earnings,date_from_creation_stamp
1888730,2020,DXCM,1093557,,3,,0,2020-02-12,pdf_created,conference,date_from_creation_stamp
1888777,2020,,,,1,GILD,0,2020-02-04,pdf_page1,conference,unresolved:weak_evidence
1888812,2020,,,,0,,0,2020-03-17,pdf_page1,conference,unresolved:no_candidates
1888827,2020,CAH,721371,,12,HSIC,1,2020-02-05,pdf_created,conference,date_from_creation_stamp
1888973,2020,,,,2,JNJ,0,2020-01-21,pdf_created,conference,unresolved:body_only_tail;date_from_creation_stamp
1889026,2020,TMO,97745,,5,,0,2020-01-30,pdf_page1,conference,
1889139,2020,V,1403161,,6,,0,2020-01-30,pdf_page1,earnings,match:greeting6
1889344,2020,,,,2,CODX,0,2020-01-22,pdf_page1,conference,unresolved:body_only_tail
1889422,2020,,,,0,,0,2020-02-11,pdf_page1,unknown,unresolved:no_candidates
1889430,2020,,,,3,CVS,2,2020-02-12,pdf_created,conference,unresolved:ambiguous;date_from_creation_stamp
1889432,2020,CI,1739940,Cigna,5,OSCR,1,2020-02-06,pdf_page1,conference,match:pdf_company
1889483,2020,DPZ,1286681,,6,,0,2020-02-20,pdf_created,unknown,date_from_creation_stamp
1889629,2020,LLY,59478,,4,,0,2020-01-29,pdf_created,conference,date_from_creation_stamp
1889666,2020,PFE,78003,,3,,0,2020-01-28,pdf_page1,earnings,
1890125,2020,HSIC,1000228,,12,HCSG,1,2020-02-20,pdf_created,conference,date_from_creation_stamp
1890403,2020,,,,0,,0,2020-02-13,pdf_page1,earnings,unresolved:no_candidates
1890583,2020,BNY,1390777,,10,GS,1,2020-01-16,pdf_page1,earnings,match:greeting2
1890912,2020,,,,3,UVV,3,2020-01-23,pdf_page1,earnings,unresolved:ambiguous
1890919,2020,CSX,277948,,6,,0,2020-01-16,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1891069,2020,FHN,36966,,14,BRC,3,2020-01-17,pdf_page1,earnings,match:greeting0;match:greeting6
1891085,2020,FAST,815556,,15,,0,2020-01-17,pdf_page1,earnings,match:greeting0;match:greeting6
1891161,2020,STT,93751,,27,WFC,1,,,earnings,match:greeting0;match:greeting3;match:greeting6;no_date
1891681,2020,CMA,28412,"Comerica, Inc.",11,WFC,1,2020-01-20,pdf_created,earnings,match:pdf_company;match:greeting0;date_from_creation_stamp
1891924,2020,COF,927628,,12,WMT,3,2020-01-21,pdf_page1,earnings,match:greeting0;match:greeting6
1891927,2020,ZION,109380,,6,,0,2020-01-21,pdf_page1,earnings,match:greeting0
1892332,2020,UAL,100517,,17,PII,3,2020-01-22,pdf_page1,earnings,match:greeting0;match:greeting6
1892350,2020,NTRS,73124,,20,,0,2020-01-22,pdf_page1,earnings,match:greeting0;match:greeting6
1892911,2020,RJF,720005,,18,,0,2020-01-22,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1892929,2020,PG,80424,,9,MRK,3,2020-01-23,pdf_page1,earnings,match:greeting6
1892998,2020,UNP,100885,,26,,0,2020-01-23,pdf_page1,earnings,match:greeting0;match:greeting6
