dataset,convention,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,gbdt_mse_std,dm_p_vs_persistence
fincall,calendar,temporal,har_resid,15,gbdt_tickerFE,val,228,0.1860950481344062,0.3358785103077544,-0.3843779543438244,0.16260971170198477,0.002918633095778326,3.574930276544587e-05
fincall,calendar,temporal,har_resid,15,har,test,481,0.1951209131934106,0.35929833329486294,0.0,,,
fincall,calendar,temporal,har_resid,15,har,val,228,0.13442503006529935,0.2772032247065263,0.0,,,
fincall,calendar,temporal,har_resid,15,persistence,test,481,0.1951209131934106,0.35929833329486294,0.0,,,
fincall,calendar,temporal,har_resid,15,persistence,val,228,0.13442503006529935,0.2772032247065263,0.0,,,
fincall,calendar,temporal,har_resid,30,ewma,test,481,0.15395619621294912,0.31383218044057354,-0.02305779727208357,0.2781614192688125,,0.690806889960886
fincall,calendar,temporal,har_resid,30,ewma,val,228,0.07495022531300304,0.20746197286196522,0.1265306271687835,0.44964616112403055,,0.19947004682207517
fincall,calendar,temporal,har_resid,30,garch,test,479,0.20164053799518164,0.36367065604671406,-0.3352813267651438,0.4109592188779794,,1.6364305985802906e-05
fincall,calendar,temporal,har_resid,30,garch,val,228,0.12243012122019882,0.26231917950541817,-0.42679972943729316,0.6300423216027118,,0.017424685206460584
fincall,calendar,temporal,har_resid,30,gbdt_tickerFE,test,481,0.18718312774517862,0.35048881675070254,-0.2438548305818345,0.12639303616305178,0.0026068633274754487,5.8359468993533215e-06
fincall,calendar,temporal,har_resid,30,gbdt_tickerFE,val,228,0.127314134572221,0.27408318788619207,-0.4837179850085672,0.17964395944140882,0.00206756221999468,0.0003071037810386557
fincall,calendar,temporal,har_resid,30,har,test,481,0.1504863133084594,0.3190595189385273,0.0,,,
fincall,calendar,temporal,har_resid,30,har,val,228,0.08580750240854285,0.22998241836272698,0.0,,,
fincall,calendar,temporal,har_resid,30,persistence,test,481,0.1504863133084594,0.3190595189385273,0.0,,,
fincall,calendar,temporal,har_resid,30,persistence,val,228,0.08580750240854285,0.22998241836272698,0.0,,,
fincall,calendar,temporal,v,3,ewma,test,256,1.7380014436151892,0.9294964249598507,0.246789889919781,0.21368142064993206,,0.0005872602360733225
fincall,calendar,temporal,v,3,ewma,val,124,1.4858476478404212,0.7959746331450778,0.45959235939803544,0.23868258178603008,,0.0012410279171225838
fincall,calendar,temporal,v,3,garch,test,255,1.934126346536607,0.979516644586886,0.16134098211316983,0.24040793445220646,,0.03066459577333778
fincall,calendar,temporal,v,3,garch,val,124,1.5729062388527337,0.8245175486797145,0.4279288656128717,0.22951106864150345,,0.002906663313026862
fincall,calendar,temporal,v,3,gbdt_tickerFE,test,256,1.7516862833017541,1.0096766475400565,0.2408591931159238,0.13088217599080157,0.01892283166970769,0.003257317904725529
fincall,calendar,temporal,v,3,gbdt_tickerFE,val,124,1.375113376853571,0.8128020735967183,0.49986677528768464,0.01648214354361278,0.014581840210735674,0.00013141799317395317
fincall,calendar,temporal,v,3,har,test,256,1.4312973166869913,0.8788674705573638,0.37970844994417297,0.2404734043940363,,4.2474057660327783e-07
fincall,calendar,temporal,v,3,har,val,124,1.1964332013343153,0.7537849100788001,0.5648533384895376,0.30187625967236165,,2.9109766833402555e-05
fincall,calendar,temporal,v,3,persistence,test,256,2.307458994980945,1.1775462206855087,0.0,0.07808434307096165,,
fincall,calendar,temporal,v,3,persistence,val,124,2.749494152572164,1.2291430385987212,0.0,-0.13982486778588732,,
fincall,calendar,temporal,v,7,ewma,test,481,0.35920585355524526,0.47867783046739504,0.3979592908471645,0.43705181278503136,,2.4900941787112177e-19
fincall,calendar,temporal,v,7,ewma,val,228,0.2760392768218735,0.4015393626373644,0.4894684620144757,0.5749175847075322,,4.654783037400598e-08
fincall,calendar,temporal,v,7,garch,test,479,0.4410861928658863,0.5267140619768882,0.25698532111010053,0.42808925334686176,,1.1466054199614914e-07
fincall,calendar,temporal,v,7,garch,val,228,0.3255380934075604,0.428584060792197,0.3979209574314191,0.5952982251556895,,1.974845926754479e-05
fincall,calendar,temporal,v,7,gbdt_tickerFE,test,481,0.41127940705401544,0.5192585365625096,0.3106823192549238,0.2953631797646731,0.0031319628971587378,5.351818350204591e-08
fincall,calendar,temporal,v,7,gbdt_tickerFE,val,228,0.36767457897432826,0.4819283812968681,0.3199900012668425,0.3104786536294414,0.006503749145027004,0.0011545447444010718
fincall,calendar,temporal,v,7,har,test,481,0.3291208934828972,0.4605850256308305,0.4483826637335574,0.46301994271504365,,1.3869829125014535e-16
fincall,calendar,temporal,v,7,har,val,228,0.27842634570917074,0.41032993856272415,0.4850536049537696,0.5023287207083156,,8.802478617367953e-08
fincall,calendar,temporal,v,7,persistence,test,481,0.5966471172035916,0.614556345342324,0.0,0.24191576823699742,,
fincall,calendar,temporal,v,7,persistence,val,228,0.5406899599407321,0.5578823755310174,0.0,0.3731950928124972,,
fincall,calendar,temporal,v,15,ewma,test,481,0.21437614280417636,0.37056056215731936,0.2564320236926626,0.5311614762702661,,1.7982196113393745e-15
fincall,calendar,temporal,v,15,ewma,val,228,0.12247908229250215,0.2684030757732605,0.44832021426631896,0.6158663583644829,,1.3331695438126555e-08
fincall,calendar,temporal,v,15,garch,test,479,0.2745666344406487,0.4174815194043747,0.035653677896752556,0.5443263869201338,,0.5418606147147418
fincall,calendar,temporal,v,15,garch,val,228,0.15591915556817307,0.2927342568808297,0.2976968415700485,0.6665634565484528,,0.004319284867410103
fincall,calendar,temporal,v,15,gbdt_tickerFE,test,481,0.25367032482859203,0.4063570866039072,0.12013936058958463,0.36603958599382824,0.0014917732453825438,0.03170650825337366
fincall,calendar,temporal,v,15,gbdt_tickerFE,val,228,0.18531008528583875,0.33582530727973486,0.1653119354647546,0.45564868406578835,0.003383042163152343,0.04083234943548218
fincall,calendar,temporal,v,15,har,test,481,0.1951209131934106,0.35929833329486294,0.323219176067583,0.5462421285579869,,7.571400764930697e-11
fincall,calendar,temporal,v,15,har,val,228,0.13442503006529935,0.2772032247065263,0.39451234941031366,0.5124590588206492,,2.4384256043316587e-06
fincall,calendar,temporal,v,15,persistence,test,481,0.2883073903596525,0.4303864847104673,0.0,0.4161813524488273,,
fincall,calendar,temporal,v,15,persistence,val,228,0.2220111837696151,0.362476867743521,0.0,0.5115925334980099,,
fincall,calendar,temporal,v,30,ewma,test,481,0.15395619621294912,0.31383218044057354,-0.005770815233884674,0.6069708225310724,,0.8514538623534341
fincall,calendar,temporal,v,30,ewma,val,228,0.07495022531300304,0.20746197286196522,0.2545777421389197,0.6823663000332167,,0.000742881647357896
fincall,calendar,temporal,v,30,garch,test,479,0.20164053799518164,0.36367065604671406,-0.3409389600583512,0.6571524596039598,,5.1167147257261425e-05
fincall,calendar,temporal,v,30,garch,val,228,0.12243012122019882,0.26231917950541817,-0.21763659827628823,0.7639722493060828,,0.20267717950060243
fincall,calendar,temporal,v,30,gbdt_tickerFE,test,481,0.18616692043933503,0.34840330903437083,-0.21619824304351712,0.45088169061435457,0.0027434886524126383,0.006031948303332351
fincall,calendar,temporal,v,30,gbdt_tickerFE,val,228,0.12622131266748643,0.2745367936138678,-0.2553421352085498,0.4829929310499453,0.0015652899020917037,0.09747328916245941
fincall,calendar,temporal,v,30,har,test,481,0.1504863133084594,0.3190595189385273,0.016897365998571723,0.5821991054079028,,0.7470216314608188
fincall,calendar,temporal,v,30,har,val,228,0.08580750240854285,0.22998241836272698,0.14659599861537365,0.6228071919744838,,0.14885825753277387
fincall,calendar,temporal,v,30,persistence,test,481,0.1530728411294652,0.3164336346835724,0.0,0.5670406364034272,,
fincall,calendar,temporal,v,30,persistence,val,228,0.10054734014525635,0.24651884311389025,0.0,0.6506595638253552,,
fincall,calendar,ticker_disjoint,dv,3,ewma,test,254,1.4882050477956879,0.8949989893887021,0.3178338236311681,0.5875283534556164,,0.004095285385222571
fincall,calendar,ticker_disjoint,dv,3,ewma,val,101,1.591254463874899,1.0051427146305367,0.3616179288970073,0.6251429192816752,,0.044440883751575185
fincall,calendar,ticker_disjoint,dv,3,garch,test,254,1.4187586696842012,0.863706815784868,0.34966678259683404,0.6189638629650132,,0.0012145243153100854
fincall,calendar,ticker_disjoint,dv,3,garch,val,101,1.452998090021099,0.9344468308083643,0.4170838473202956,0.6154021417179312,,0.0191215519144472
fincall,calendar,ticker_disjoint,dv,3,gbdt_tickerFE,test,254,1.4182979946224754,0.902865566110839,0.3498779476818278,0.4698944695502412,0.025511852841994784,0.0004274936766346472
fincall,calendar,ticker_disjoint,dv,3,gbdt_tickerFE,val,101,1.2154842882711356,0.8558872198356571,0.5123700231764581,0.6754355572586668,0.017672486918719813,0.0013975389306268196
fincall,calendar,ticker_disjoint,dv,3,har,test,254,1.1441898525935477,0.8016495033247776,0.47552414370595886,0.5847245339004906,,3.8011566994646974e-06
fincall,calendar,ticker_disjoint,dv,3,har,val,101,1.2834344721944793,0.872351566363805,0.4851096571384693,0.6444002568404482,,0.005705818333468053
fincall,calendar,ticker_disjoint,dv,3,persistence,test,254,2.181587272059424,1.1299539729853998,0.0,,,
fincall,calendar,ticker_disjoint,dv,3,persistence,val,101,2.4926365195775926,1.2537115391888298,0.0,,,
fincall,calendar,ticker_disjoint,dv,7,ewma,test,484,0.4106068127882312,0.5050602057605009,0.292486693614307,0.6450057563063882,,7.153481588589152e-10
fincall,calendar,ticker_disjoint,dv,7,ewma,val,239,0.4341922347261647,0.5173792106615286,0.3389828214120969,0.5975482861265266,,3.1553339234574304e-06
fincall,calendar,ticker_disjoint,dv,7,garch,test,484,0.40693590124532614,0.4828830468967508,0.29881201185618833,0.5902313864609053,,5.439912937758084e-09
fincall,calendar,ticker_disjoint,dv,7,garch,val,238,0.410245229158202,0.4872216516904806,0.3773411072188547,0.6198417263058117,,3.5742678162998453e-07
fincall,calendar,ticker_disjoint,dv,7,gbdt_tickerFE,test,484,0.3834969176673496,0.48018309495908496,0.3391995364979846,0.5795517440899879,0.0038302837369771974,6.639339125016861e-10
fincall,calendar,ticker_disjoint,dv,7,gbdt_tickerFE,val,239,0.4215170749303548,0.5134758969618594,0.3582795699402258,0.5046671600771553,0.0030980276666460692,6.026204993620155e-05
fincall,calendar,ticker_disjoint,dv,7,har,test,484,0.33340864965585704,0.4502884253786875,0.42550622944177885,0.6483053879853201,,2.330785900140193e-16
fincall,calendar,ticker_disjoint,dv,7,har,val,239,0.3492140163599037,0.45781936679086627,0.4683542326288799,0.601879156166522,,3.4337474638600316e-09
fincall,calendar,ticker_disjoint,dv,7,persistence,test,484,0.5803520712363726,0.6017742684797319,0.0,,,
fincall,calendar,ticker_disjoint,dv,7,persistence,val,239,0.6568546912104573,0.6332694572226766,0.0,,,
fincall,calendar,ticker_disjoint,dv,15,ewma,test,484,0.2376909537360781,0.3883756852538306,0.07944031491706949,0.5883166648839415,,0.08016891060688247
fincall,calendar,ticker_disjoint,dv,15,ewma,val,239,0.2925591932734178,0.42561127699536655,0.2102197817347149,0.6277911532670781,,0.00013407089245825142
fincall,calendar,ticker_disjoint,dv,15,garch,test,484,0.22564676916272366,0.36381395528076066,0.12608656116100025,0.5100306621755042,,0.0578903579279082
fincall,calendar,ticker_disjoint,dv,15,garch,val,238,0.2525422963945624,0.3854554403031099,0.3173763952899159,0.4953160794863813,,3.2273208230951623e-06
fincall,calendar,ticker_disjoint,dv,15,gbdt_tickerFE,test,484,0.2247169327955719,0.36741880180042685,0.12968774942613862,0.47006966101892456,0.0030903947361431952,0.02196560343648172
fincall,calendar,ticker_disjoint,dv,15,gbdt_tickerFE,val,239,0.25321807212476594,0.3933257654522514,0.3164233807395335,0.4981666833708648,0.0018767966024421745,3.0845877586871154e-05
fincall,calendar,ticker_disjoint,dv,15,har,test,484,0.19228837526010353,0.34062197907378117,0.25528118175209624,0.5596549722606787,,5.210684886090355e-06
fincall,calendar,ticker_disjoint,dv,15,har,val,239,0.22688931738937315,0.36176702802327343,0.3874993549002165,0.5959523408759433,,5.291547016855705e-10
fincall,calendar,ticker_disjoint,dv,15,persistence,test,484,0.2582026538721009,0.39503236407602316,0.0,,,
fincall,calendar,ticker_disjoint,dv,15,persistence,val,239,0.3704311484478685,0.47150856135275837,0.0,,,
fincall,calendar,ticker_disjoint,dv,30,ewma,test,484,0.20871572436427352,0.35463501549252574,-0.07090803422079528,0.29688068520591,,0.05116512499723775
fincall,calendar,ticker_disjoint,dv,30,ewma,val,239,0.2504118376283441,0.3826097438259704,0.016372297133509406,0.2888750803134182,,0.6841810386966382
fincall,calendar,ticker_disjoint,dv,30,garch,test,484,0.17777328248920432,0.3184059622412243,0.08785580450459052,0.42605971951231747,,0.23477749200051906
fincall,calendar,ticker_disjoint,dv,30,garch,val,238,0.19754629195254467,0.32627862314602774,0.22674101931088053,0.3851237167906154,,0.0008837057628914307
fincall,calendar,ticker_disjoint,dv,30,gbdt_tickerFE,test,484,0.1800103460220468,0.33004135018479636,0.07637756386086132,0.37404339041693385,0.0019200840834262501,0.14306976647715233
fincall,calendar,ticker_disjoint,dv,30,gbdt_tickerFE,val,239,0.21018367995081166,0.3379870956393491,0.17439010771972635,0.3448689795294907,0.0035802298192576898,0.01843559737278381
fincall,calendar,ticker_disjoint,dv,30,har,test,484,0.16006924115703092,0.30547303248631014,0.17869419321991076,0.41105077439770193,,0.00011357679531718383
fincall,calendar,ticker_disjoint,dv,30,har,val,239,0.1818696514772417,0.31371626787404333,0.28560874278956316,0.42606114402313544,,1.4176899965782231e-08
fincall,calendar,ticker_disjoint,dv,30,persistence,test,484,0.19489602999956707,0.3357399700290599,0.0,,,
fincall,calendar,ticker_disjoint,dv,30,persistence,val,239,0.2545798953187199,0.3727969351366958,0.0,,,
fincall,calendar,ticker_disjoint,har_resid,3,ewma,test,254,1.4882050477956879,0.8949989893887021,-0.30066268672314944,0.10026015225014234,,5.5942548555567284e-05
fincall,calendar,ticker_disjoint,har_resid,3,ewma,val,101,1.591254463874899,1.0051427146305367,-0.2398408320403722,-0.054823007933055785,,0.019510847092680503
fincall,calendar,ticker_disjoint,har_resid,3,garch,test,254,1.4187586696842012,0.863706815784868,-0.23996788336156394,0.1873191670845827,,0.0016813159330486707
fincall,calendar,ticker_disjoint,har_resid,3,garch,val,101,1.452998090021099,0.9344468308083643,-0.13211708232886377,0.06150034176349964,,0.19982658986846194
fincall,calendar,ticker_disjoint,har_resid,3,gbdt_tickerFE,test,254,1.36882039002167,0.8902243077507999,-0.1963227841244613,0.02915876157247198,0.03247063448937287,0.004170515589490169
fincall,calendar,ticker_disjoint,har_resid,3,gbdt_tickerFE,val,101,1.1597559919360836,0.8404677034046777,0.09636524726262334,0.39067611982834277,0.009833640831104001,0.1865041817447912
fincall,calendar,ticker_disjoint,har_resid,3,har,test,254,1.1441898525935477,0.8016495033247776,0.0,,,
fincall,calendar,ticker_disjoint,har_resid,3,har,val,101,1.2834344721944793,0.8723515663638048,0.0,,,
fincall,calendar,ticker_disjoint,har_resid,3,persistence,test,254,1.1441898525935477,0.8016495033247776,0.0,,,
fincall,calendar,ticker_disjoint,har_resid,3,persistence,val,101,1.2834344721944793,0.8723515663638048,0.0,,,
fincall,calendar,ticker_disjoint,har_resid,7,ewma,test,484,0.4106068127882312,0.5050602057605009,-0.23154217268225574,0.11035561016441728,,4.016214684686397e-07
fincall,calendar,ticker_disjoint,har_resid,7,ewma,val,239,0.4341922347261647,0.5173792106615286,-0.24334137344212903,0.037201319594659076,,8.487806187770028e-05
fincall,calendar,ticker_disjoint,har_resid,7,garch,test,484,0.40693590124532614,0.4828830468967508,-0.22053192580745473,0.14831447999166283,,0.0004315055072036805
fincall,calendar,ticker_disjoint,har_resid,7,garch,val,238,0.410245229158202,0.4872216516904806,-0.17281086108708776,0.11241404292113738,,0.036308638243566914
fincall,calendar,ticker_disjoint,har_resid,7,gbdt_tickerFE,test,484,0.37868265689756825,0.4769851934759248,-0.13579133981209815,0.0848303021125546,0.0015124090324787989,0.005222817181854491
fincall,calendar,ticker_disjoint,har_resid,7,gbdt_tickerFE,val,239,0.41527847238712623,0.5069525779289155,-0.18918042498940174,0.029548097014841495,0.006212593889390365,0.002231529963747183
fincall,calendar,ticker_disjoint,har_resid,7,har,test,484,0.33340864965585704,0.4502884253786875,0.0,,,
fincall,calendar,ticker_disjoint,har_resid,7,har,val,239,0.3492140163599037,0.45781936679086627,0.0,,,
fincall,calendar,ticker_disjoint,har_resid,7,persistence,test,484,0.33340864965585704,0.4502884253786875,0.0,,,
fincall,calendar,ticker_disjoint,har_resid,7,persistence,val,239,0.3492140163599037,0.45781936679086627,0.0,,,
fincall,calendar,ticker_disjoint,har_resid,15,ewma,test,484,0.2376909537360781,0.3883756852538306,-0.23611712572098909,0.208363546963552,,9.931836988566952e-05
fincall,calendar,ticker_disjoint,har_resid,15,ewma,val,239,0.2925591932734178,0.42561127699536655,-0.28943573298052705,0.09842990063704357,,1.7388712117699085e-05
